ticker,date,gap,return,stopped,days_to_stop
EQIX,2001-06-18,0.19130409488311195,-0.23357662363579137,False,
EQIX,2002-03-07,0.15094317213098996,0.008196732741428585,True,6.0
EQIX,2002-04-09,0.16091990247398735,-0.43564388156607015,False,
EQIX,2002-07-08,0.16666621443077934,0.16666684822391398,True,9.0
EQIX,2002-10-29,0.15384621378905994,0.0,True,6.0
ETN,2001-01-02,0.19121060138768642,0.011494726262896566,False,
EXPD,2008-11-04,0.15624989412078816,-0.12675665709730446,False,
EXPE,2007-06-19,0.16235271897596415,-0.011471024269260268,False,
EXPE,2009-04-30,0.15769583360243677,0.09951088521708419,True,9.0
EXPE,2012-04-27,0.2010413438180978,0.03904084437902421,False,
EXPE,2012-07-27,0.17435992082206875,0.002794611988827122,True,11.0
EXPE,2012-10-26,0.1502438725377302,-0.009963445392217612,False,
EXPE,2013-10-31,0.1731387337474486,0.07053686890020526,False,
EXPE,2020-11-09,0.1542558508828269,0.04437924287944626,False,
F,2008-10-13,0.49748767272577665,-0.285234943146294,False,
F,2008-11-24,0.24475588991675368,0.6292133470516275,True,12.0
F,2009-04-24,0.18708231434220934,-0.060037428990179414,True,12.0
F,2020-03-25,0.16565666023453351,-0.12824978441208695,False,
FCX,2001-11-14,0.15044210878649977,0.08076887628047924,False,
FDS,2008-03-18,0.15899396440497848,0.05677133489225514,False,
FFIV,2001-03-23,0.18604651162790709,-0.33490193684895836,False,
FFIV,2004-01-22,0.1590983112009221,-0.0050013975210086575,False,
FFIV,2005-10-26,0.15410620817078646,0.13687737719995785,False,
FFIV,2007-04-26,0.18419855040348487,-0.036170683524144584,False,
FFIV,2008-01-24,0.1982160525029366,-0.06617040369214731,False,
FICO,2001-10-09,0.1838621481738354,0.08938580074324713,False,
FICO,2022-11-10,0.1847128090001997,0.1814585654241998,False,
FICO,2025-10-02,0.18033201744334293,-0.09528984298428311,False,
FIS,2005-09-15,0.16041687177608033,0.0015100722031253446,False,
FITB,2008-09-19,0.15100315342254844,-0.4287161226172632,False,
FITB,2009-01-28,0.16858235968009772,-0.518032580410797,False,
FITB,2009-03-04,0.17964072656441155,0.08121815866151688,True,14.0
FITB,2009-04-09,0.16287809198780212,0.1726386050771759,True,2.0
FIX,2018-04-27,0.17208241142866854,-0.05274923351881861,False,
FIX,2025-07-25,0.18206194061853398,0.02411727018659883,False,
FIX,2025-10-24,0.1575757278868688,-0.046951722470868276,False,
FLEX,2000-05-31,0.16853929516715627,0.2938034403438907,False,
FLEX,2008-10-27,0.20104467026025397,-0.3565218455877033,False,
FLEX,2021-01-28,0.1508670644124117,-0.04470115570918992,False,
FLEX,2026-05-06,0.2426127762185002,0.08243635693955667,True,8.0
FSLR,2007-02-14,0.1779463974923594,0.1458642702785683,True,11.0
FSLR,2007-11-08,0.3235400245572284,0.07681174576990969,False,
FSLR,2008-02-13,0.222203294076746,-0.00643149012306874,False,
FSLR,2008-10-30,0.16138222614065878,0.13136952037706226,True,4.0
FSLR,2009-04-30,0.1538208090770028,0.025714285714285714,True,9.0
FSLR,2022-07-28,0.1676653824780563,0.31451526615249614,False,
FTNT,2010-11-01,0.2239999771118164,-0.13779957827440525,False,
FTNT,2013-01-31,0.2031008462566064,-0.005154675072764774,False,
FTNT,2024-08-07,0.17685000338681678,0.15118758007059976,False,
FTNT,2026-05-07,0.17020573326753707,0.23218691160941443,False,
GDDY,2015-04-01,0.30749998092651376,-0.052772435215972774,False,
GDDY,2021-11-04,0.188364883716152,-0.1514962525030517,False,
GE,2008-09-19,0.17466699810282948,-0.2616756426499369,False,
GE,2018-10-01,0.15323284606433085,-0.04915513020293844,False,
GE,2020-11-09,0.1557477206202189,0.08877047505105343,False,
GEN,2019-07-03,0.15294120302058434,-0.10949759654340119,False,
GILD,2012-04-19,0.16820448090392381,-0.05876992602824822,False,
GL,2024-04-12,0.2151720247108191,0.29790792796442767,False,
GLW,2002-11-12,0.24999954589277373,0.5222229238294951,True,8.0
