gold,avgo,lly,cagr,vol,sharpe,mdd,calmar,label
15,50,35,0.2366185410976489,0.22213774013286183,1.0686472797411048,-0.36506620019597574,0.6481524199463734,Gold15/AVGO50/LLY35
15,55,30,0.24506373481512478,0.2303392138539358,1.0682057897111723,-0.35553761585360394,0.6892765318987574,Gold15/AVGO55/LLY30
15,60,25,0.25121605517171397,0.23835342149321861,1.0608514192313703,-0.33996186991648947,0.7389536221618748,Gold15/AVGO60/LLY25
15,65,20,0.2643552700177738,0.24758759317757784,1.0725719390887607,-0.3411295665439906,0.7749409489654532,Gold15/AVGO65/LLY20
15,70,15,0.2720441621809955,0.25765718614614286,1.0640972897062064,-0.36389125467995176,0.7475974173115612,Gold15/AVGO70/LLY15
15,75,10,0.27949476793513184,0.26926033561694573,1.0512955368662962,-0.38305377561629694,0.7296489050015273,Gold15/AVGO75/LLY10
15,80,5,0.2943360583275798,0.2840417334598609,1.0516227649539445,-0.4049599342089652,0.7268276030875147,Gold15/AVGO80/LLY5
15,85,0,0.31119560571897686,0.3061908464537904,1.0392006904492692,-0.43341080875568744,0.7180153319489478,Gold15/AVGO85/LLY0
20,0,80,0.16489996757631387,0.2140118423357722,0.8209669304802469,-0.4059604848574842,0.4061970899315567,Gold20/AVGO0/LLY80
20,5,75,0.17221848335974133,0.2076299952203615,0.8700254492526338,-0.4024103263916133,0.42796735586786017,Gold20/AVGO5/LLY75
20,10,70,0.18029000062249212,0.20220320443793935,0.9219463507090147,-0.39719982843588025,0.4539025138365492,Gold20/AVGO10/LLY70
20,15,65,0.18679282382358942,0.19881227710171268,0.9619496489689312,-0.3918201105916145,0.47673107830414424,Gold20/AVGO15/LLY65
20,20,60,0.19446286797607382,0.19639912460095293,1.0042660543840303,-0.38519329350848575,0.5048448954155788,Gold20/AVGO20/LLY60
20,25,55,0.20335391411491144,0.1955724133684637,1.0456990844942822,-0.3799663291070034,0.5351893010963199,Gold20/AVGO25/LLY55
20,30,50,0.20906130402746026,0.1957831697303877,1.069051020801982,-0.3692072919604279,0.5662437026023519,Gold20/AVGO30/LLY50
20,35,45,0.21730483260732147,0.19813710122562161,1.0930677956775126,-0.3650425945488422,0.5952862374208399,Gold20/AVGO35/LLY45
20,40,40,0.22406605677938018,0.2025969621557566,1.1007943613815894,-0.35553761585360394,0.6302175825796209,Gold20/AVGO40/LLY40
20,45,35,0.22963052258300376,0.20768953019067657,1.1007080555467832,-0.3473311532508643,0.6611284949068482,Gold20/AVGO45/LLY35
20,50,30,0.23736390259453177,0.2142248162995407,1.1028992356927805,-0.33226537259434646,0.714380498759715,Gold20/AVGO50/LLY30
20,55,25,0.24685564114120306,0.22242931081205164,1.1046378421115897,-0.32085483869361464,0.7693686096376011,Gold20/AVGO55/LLY25
20,60,20,0.25521090670071556,0.23216616326143194,1.0966304709220842,-0.3208491680046115,0.7954233083660278,Gold20/AVGO60/LLY20
20,65,15,0.26563760912901824,0.24271204215387476,1.0934054250072474,-0.3414990433514276,0.7778575498252791,Gold20/AVGO65/LLY15
20,70,10,0.27564291845810485,0.25527590215395896,1.08276759627543,-0.3665037117208039,0.7520876587140399,Gold20/AVGO70/LLY10
20,75,5,0.2838506150825706,0.2698317828971887,1.062301036465179,-0.38937208796457745,0.7289957956832116,Gold20/AVGO75/LLY5
20,80,0,0.3020457089720332,0.29000982223591387,1.056415238209251,-0.41035083282194035,0.7360670061149773,Gold20/AVGO80/LLY0
25,0,75,0.1628790859092355,0.20439100809617858,0.8413108678358654,-0.38519329350848575,0.4228502641509445,Gold25/AVGO0/LLY75
25,5,70,0.17032161480919616,0.1965586460305147,0.8994502447364439,-0.3810906333688791,0.44693204160788774,Gold25/AVGO5/LLY70
25,10,65,0.18030404804957434,0.19104256316670265,0.964453145458158,-0.3797818757609753,0.47475685270208356,Gold25/AVGO10/LLY65
25,15,60,0.18683481274985292,0.18763861424475073,1.0080304817989978,-0.36677055402933634,0.5094051599761437,Gold25/AVGO15/LLY60
25,20,55,0.19322332872876458,0.18558482607457163,1.0461380151625645,-0.36367451819907465,0.5313084064443431,Gold25/AVGO20/LLY55
25,25,50,0.20581407818555286,0.18555048613189565,1.1029718370212525,-0.35553761585360394,0.5788813025913376,Gold25/AVGO25/LLY50
25,30,45,0.21034093306152646,0.18671990571284341,1.1173656230853752,-0.34918965983152117,0.602368733263788,Gold25/AVGO30/LLY45
25,35,40,0.21553189496237035,0.18940322852852462,1.1268559375690124,-0.33715511950579363,0.6392662679371436,Gold25/AVGO35/LLY40
25,40,35,0.22439936978211117,0.1943680062676755,1.140441340342194,-0.32742770249004177,0.6853402081607189,Gold25/AVGO40/LLY35
25,45,30,0.2321569101674008,0.20106158665859244,1.1405258684101216,-0.31763700419362184,0.7308874819442794,Gold25/AVGO45/LLY30
25,50,25,0.24147933871045923,0.2085603042213386,1.1430601091883599,-0.30506511359796357,0.7915665474246847,Gold25/AVGO50/LLY25
25,55,20,0.2502120130689751,0.21817742119680325,1.1342495855364805,-0.29815791095325156,0.8391929372895495,Gold25/AVGO55/LLY20
