,optimizer,ew_regime,ew_all,spy
2007-08-07,7.51218343889821,7.848784104941269,1.9557277416779733,1.4143109719930285
2007-08-08,8.119142401593479,8.17411833306339,1.986721988992318,1.4340272945371166
2007-08-09,7.792599107450237,7.79542902551069,1.93701430619924,1.391531801101458
2007-08-10,7.703065594482834,7.685061380167278,1.9402666373901147,1.385023584905661
2007-08-13,7.726535379340206,7.728444586258497,1.9406198880415353,1.3900006875824276
2007-08-14,7.403080126311415,7.492508068321977,1.901256315539565,1.3687531479677388
2007-08-15,7.281600313467461,7.299131084539165,1.8685529226145952,1.3498977531794478
2007-08-16,7.0687532995175095,7.0353465446996335,1.8687594357960475,1.3600430111802562
2007-08-17,7.217404613958049,7.194187589738984,1.9119640766052166,1.3850235849056607
2007-08-20,7.4594524962485735,7.48623104744845,1.9185029947176726,1.3843537097971386
2007-08-21,7.571853861252071,7.593826416553407,1.924590562418403,1.3871296167432123
2007-08-22,7.707345390293564,7.693581308627979,1.9531973511602434,1.4035920382925426
2007-08-23,7.548481766591303,7.563029646538284,1.9449818381784143,1.4023467271076475
2007-08-24,7.8877397212085745,7.8269149068608,1.969505697675843,1.4196709048253378
2007-08-27,7.81742353676143,7.758665396589679,1.9501588223595343,1.406462591373906
2007-08-28,7.537312154062553,7.497701060650278,1.9045350424106149,1.3755479949102336
2007-08-29,7.748278864303603,7.719081752263836,1.9485321996839673,1.4025385046159153
2007-08-30,7.783488698167143,7.74644750046674,1.9430528030691703,1.3988067131240438
2007-08-31,7.8713862409076505,7.829278801785045,1.9684235040747409,1.4125878738625903
2007-09-04,7.990370905690859,7.912611523205834,1.9901746504774434,1.4268494103359388
2007-09-05,7.976782033683536,7.895795285468504,1.9675754904216811,1.4145017139855933
2007-09-06,8.041881220618748,7.978695630379553,1.9772820654117245,1.417756132738203
2007-09-07,7.808544305430724,7.8348352913807195,1.9416084596471745,1.3980401208488258
2007-09-10,7.760541938082315,7.852136858631343,1.935270055536335,1.3953604133115969
2007-09-11,8.032159655483035,8.050598652209736,1.9616090937073551,1.411630850249519
2007-09-12,8.15818784944845,8.109559363192597,1.960785246276995,1.4152675813998195
2007-09-13,8.245619855768428,8.163312431305627,1.97331142882083,1.4252220974080638
2007-09-14,8.289148266268036,8.206657374391202,1.9770694879422295,1.425125897999219
2007-09-17,8.358230239066485,8.236237567554484,1.9667500161851852,1.4174691913367936
2007-09-18,8.744817231130268,8.577573279501927,2.0282634687726127,1.4591994386676483
2007-09-19,8.741945841880424,8.65888896596062,2.042976530172228,1.4678126511852936
2007-09-20,8.634751717839817,8.554013376922672,2.0282222532956586,1.4574766511919208
2007-09-21,8.659195277322103,8.586961227802995,2.037167196825011,1.4614095398333906
2007-09-24,8.934004820225903,8.707670890768643,2.0286573478413676,1.458716784798299
2007-09-25,8.949401393590524,8.733597556695196,2.0303448154712536,1.4558319416002288
2007-09-26,8.897365589054308,8.752405427521078,2.045816868490986,1.4635249948638431
2007-09-27,9.039024721090302,8.837508788385742,2.058255165189126,1.472179317354913
2007-09-28,8.969737880887726,8.878432302313136,2.049702401970504,1.4672754256383758
2007-10-01,8.946282417134741,9.003330775792524,2.08173958802025,1.4838161321748822
2007-10-02,8.81701799995326,8.914249050349921,2.0855360274741517,1.4817964623469932
2007-10-03,8.788390523852833,8.773252211227417,2.0767986025775103,1.4788147984306563
2007-10-04,8.914708106979312,8.957301885918566,2.080449105394538,1.4811232735882205
2007-10-05,9.144347515297413,9.174620011167764,2.108850053793902,1.4987208274516053
2007-10-08,9.264136277898682,9.221661068552212,2.102670729876768,1.4907393830645974
2007-10-09,9.285928151630168,9.312346607116599,2.1199816203305404,1.50477911207428
2007-10-10,9.357233891365281,9.400187922395883,2.1194651553969543,1.5022794807178703
2007-10-11,9.080544838463716,9.192580642828522,2.103345143219369,1.4950668031890582
2007-10-12,9.314376690963522,9.426907208952459,2.1150575816218287,1.5033374671120225
2007-10-15,9.207887045517511,9.329860953832776,2.093743576876164,1.4906430801041823
2007-10-16,9.103508268293188,9.350750392658568,2.078452881174067,1.4788147984306563
2007-10-17,9.145282895914574,9.396582409491723,2.08534680339286,1.4833350315790879
2007-10-18,9.345270126843207,9.557091745137813,2.08692777215091,1.4779498321636158
2007-10-19,9.109606648163782,9.316002048935246,2.0358985200897903,1.4392914421668632
2007-10-22,9.256751549470618,9.459483301888922,2.0539118593244488,1.4476584090502427
2007-10-23,9.56128090275369,9.786927199409421,2.074514752866904,1.4593900771086425
2007-10-24,9.58581379546512,9.82787635747274,2.070491063648911,1.456697943382973
2007-10-25,9.045396755161342,9.34477811407218,2.0641666928256295,1.460159154621549
2007-10-26,9.285302740951629,9.729979153998409,2.0878025649216547,1.4772764363017024
2007-10-29,9.66905820541898,10.055224136905526,2.0957449932549923,1.4821803280182393
2007-10-30,9.45780348146354,9.828999391213447,2.086893482309559,1.4718916510925115
2007-10-31,9.533793587237625,9.961659606692741,2.116768761497618,1.4871815582108951
2007-11-01,9.202188411495065,9.658163052071567,2.0602203769440677,1.4523696948459495
2007-11-02,9.184798708723621,9.618850945385915,2.063510922856874,1.4540045670384594
2007-11-05,9.055799697092853,9.5217131613755,2.048572679879552,1.442945984187262
2007-11-06,9.253998184622619,9.879434559638677,2.0713617254445404,1.4623711197155573
2007-11-07,8.98272926206065,9.653597276563001,2.0182387934193966,1.4223671806138216
2007-11-08,8.66843690731386,9.82084016126718,2.0245887708483292,1.4151541924302984
2007-11-09,9.177974699001474,9.918514306660747,1.9983376844569751,1.395729678211425
2007-11-12,8.800626724854736,9.280120955501195,1.978144751428502,1.3818813125037288
2007-11-13,9.376713606420173,9.723779968477833,2.032025057101493,1.4240023634610424
2007-11-14,9.203630553253372,9.694077634293913,2.018873614461503,1.4200583948015464
2007-11-15,9.06075405630836,9.509443496353414,1.9971349683012685,1.3995754799822397
2007-11-16,9.11741434181807,9.46176651725733,2.003630035155773,1.4019796367907968
2007-11-19,8.749385945368612,9.188097748565124,1.964601694067951,1.3824584054052271
2007-11-20,8.983222704168881,9.351632838204143,1.9662634236911372,1.3909209503880293
2007-11-21,9.023326790493705,9.331704284496057,1.9400166869262205,1.3624561769754333
2007-11-23,9.152634377323006,9.478511156377392,1.969214676518427,1.3860167480167809
2007-11-26,9.103810554575812,9.429002919119869,1.9314580334633096,1.355436312470592
2007-11-27,9.226152387360177,9.549845320282024,1.9581788792410089,1.371014610712369
2007-11-28,9.315283646463914,9.613236810016435,2.017355064550791,1.4148660084100448
2007-11-29,9.32808112886855,9.607387088651258,2.0150089923964103,1.415346798351128
2007-11-30,9.317571741296451,9.524102541587633,2.0303070673340917,1.429578615523789
2007-12-03,9.417201063854552,9.701416473873984,2.0211976652501282,1.4201552155198127
2007-12-04,9.420813588208738,9.775299194849019,2.011558745393037,1.4074608285119725
2007-12-05,9.443565414906132,9.789157441840475,2.04408736406845,1.4310218137596016
2007-12-06,9.441618055493086,9.805738092017148,2.080195719743845,1.4515044179241972
2007-12-07,9.39197666761421,9.6964195700371,2.081456766788511,1.4512156125945221
2007-12-10,9.388680082685765,9.761131448069237,2.1002951408457444,1.4624673191244013
2007-12-11,9.364254222467453,9.744016675777516,2.037940542919626,1.4223671806138207
2007-12-12,9.220770189719252,9.710273243891054,2.0449689422137465,1.4364062883140813
2007-12-13,9.253987524941316,9.745142745023234,2.0440668455182243,1.4334250386040257
2007-12-14,9.207977915523628,9.67257876290789,2.0134428002196763,1.4152505989422832
2007-12-17,8.99668157748334,9.487460403128997,1.9791291114716791,1.3950559716948
2007-12-18,8.957480929701768,9.520241350604302,1.9940562111905529,1.402845327918829
2007-12-19,9.215202221813248,9.703509607083221,1.9942555282005217,1.402845327918829
2007-12-20,9.290631069210386,9.801361967213195,2.0095765221772974,1.41169256698544
2007-12-21,9.363104470786787,9.87783495913976,2.0420955336233786,1.432042314485291
2007-12-24,9.361811866592896,9.89264830274853,2.0626460174449543,1.4426768536559507
2007-12-26,9.492823439749817,9.973584913053914,2.0616384482747243,1.4457700426135425
2007-12-27,9.244388835195585,9.719420392241107,2.0306660812791875,1.4275958100549406
2007-12-28,9.213645777352841,9.69228689576115,2.030813392769434,1.4240182068513036
2007-12-31,8.99523740583272,9.506770775692885,2.019656780602233,1.413481420363044
2008-01-02,8.802523569463357,9.36829618095637,1.9859238404741169,1.4011069041559805
2008-01-03,8.70229937098864,9.333433024842755,1.976647664710419,1.4004295733343939
2008-01-04,8.401517956851945,8.966171682290005,1.921572683022097,1.366110822547402
2008-01-07,8.23764629111518,8.851744510365869,1.9225354173968647,1.3649504236501846
2008-01-08,8.055537147462333,8.665411004056137,1.8870127703771766,1.3429082292847154
2008-01-09,8.01992087383881,8.617023198622865,1.9051330428314404,1.357022826079753
2008-01-10,8.232957902369145,8.99524825448689,1.9270192469197231,1.3659169740077273
2008-01-11,8.084500601946726,8.7825521764813,1.8977811533490696,1.3548958768249928
2008-01-14,8.00962351726618,8.689450917314169,1.9173161447037776,1.3658206710473122
2008-01-15,7.920710546628227,8.549173328350017,1.8729353356903584,1.3357542654962853
2008-01-16,7.763773829399086,8.358308035231241,1.8712715570961302,1.3242505144442014
2008-01-17,7.636673171528495,8.192014627706872,1.8207904476415329,1.2899308316930764
2008-01-18,7.689794332306779,8.214671795203367,1.8134840721786858,1.2766863787435965
2008-01-22,7.591762160734346,8.14507285182777,1.803675151352645,1.2637323879489168
2008-01-23,7.517316315513946,8.1407575992037,1.8507575420236002,1.2940877023811892
2008-01-24,8.263079227923246,8.696973407033065,1.8679112901339805,1.305011357536235
2008-01-25,8.214957495530609,8.777425776229114,1.8502147124979063,1.2861596906044763
2008-01-28,8.401648145264899,8.968738790000213,1.883244135716035,1.3074285618426549
2008-01-29,8.301669042402585,8.839085030859561,1.8963093260169865,1.3139065409799129
2008-01-30,8.04364131189649,8.676739962390565,1.8816994779632765,1.3042386557183665
2008-01-31,7.996062434600519,8.650446520696535,1.9166248315711236,1.3280202058108175
2008-02-01,8.08258024207513,8.639370204006674,1.9543564433406875,1.3493856906641222
2008-02-04,8.118416049236208,8.76206884538913,1.936425251700597,1.332371132141745
2008-02-05,8.037492466058174,8.611616739397695,1.8789138923188358,1.2966975126084397
2008-02-06,7.890380137975198,8.516160380835856,1.8645771893542775,1.2862567184258842
2008-02-07,7.917368468780922,8.571151727640775,1.8823281325379007,1.2947646189964948
2008-02-08,7.85879266038794,8.600170608450924,1.8733034850771746,1.2864499456561365
2008-02-11,7.936246231053871,8.697481954135002,1.8823919128194888,1.293024020650669
2008-02-12,8.030158116431556,8.698859941492119,1.8955185646527783,1.3050113575362352
2008-02-13,8.0547953250087,8.774852137320215,1.9222612390668834,1.318352838307123
2008-02-14,8.100168871052873,8.801311153547084,1.894454368598133,1.3067520594336315
2008-02-15,8.04886035076981,8.761863033287248,1.89588693239988,1.306462218588253
2008-02-19,8.070142419896046,8.85258553037095,1.894654355548534,1.3101356069944534
2008-02-20,8.105490136524695,8.911529551062335,1.9125972719459967,1.3140023261824767
2008-02-21,8.050523407379796,8.875552134532066,1.8904476689462857,1.3030785674758607
2008-02-22,8.081307957071903,8.929697074888443,1.9032204852961652,1.3111022609035667
2008-02-25,8.233410549219087,9.022961838799871,1.9334837069981146,1.327633440695602
2008-02-26,8.26912699539474,9.063166884256324,1.9523615289148777,1.337591788111949
2008-02-27,8.239503458320131,9.041794653599672,1.94954083742329,1.3362379548813388
2008-02-28,8.257068919825198,9.090465213740968,1.9278835392554787,1.323186729162111
2008-02-29,8.113452337994481,8.949083290627163,1.8769081252639397,1.2937010408175444
2008-03-03,8.188289805487745,9.044036702868969,1.877354714237421,1.2906074376536711
2008-03-04,8.101950287067446,8.882089294331813,1.8732095417911854,1.2856771402866978
2008-03-05,8.168392760427372,8.999866837720418,1.8857264310629485,1.2937975508811004
2008-03-06,8.162139546992263,8.939025288963014,1.840170390805979,1.2670183899304805
2008-03-07,8.046315466538687,8.763793593146888,1.8271086225552162,1.2539676819691046
2008-03-10,8.087460471293934,8.809836510692612,1.7920417456896311,1.2374361915223582
2008-03-11,8.245296295939205,9.043746074429917,1.8559495175059464,1.2819068276106604
2008-03-12,8.307011337000247,9.10792464131866,1.8437400706670592,1.2699183516578203
2008-03-13,8.30820838310587,9.150349662145135,1.8580316674468835,1.2727222175278854
2008-03-14,8.237874110166356,9.04360588943628,1.8195390424985838,1.2530008209568506
2008-03-17,8.160899653208867,8.955113941032742,1.791100512460349,1.2403369816622605
2008-03-18,8.401410100608668,9.216761170474186,1.862755468257972,1.2918639324081633
2008-03-19,8.263588906708604,8.9447963083346,1.8222601931636324,1.2598648403483321
2008-03-20,8.195721770091934,8.825734018860292,1.8610611376339454,1.283200808033615
2008-03-24,8.461414532847469,9.074782845505217,1.900813041000544,1.3088494964908457
2008-03-25,8.513845955932196,9.195662562388529,1.9124660170021517,1.3101131363036909
2008-03-26,8.529101621115284,9.183982285829119,1.8936590650939218,1.2940820070448218
2008-03-27,8.3484473701102,9.012619500791095,1.8754611116284223,1.2900017645187598
2008-03-28,8.254562527597832,8.922132092041366,1.8578385704197373,1.2776639055675965
2008-03-31,8.316137568114389,8.925464622316591,1.871680902452961,1.2821322593792883
2008-04-01,8.429950602022078,9.045605725522512,1.94165590240826,1.3272116751496128
2008-04-02,8.416999080851266,9.104445386190273,1.9448675963078128,1.3280857539548432
2008-04-03,8.501288659633898,9.179235520146452,1.9522343650826017,1.3313891526002228
2008-04-04,8.50434311744745,9.223803755464026,1.956046917722657,1.3299317677992737
2008-04-07,8.417179876773945,9.175787306681755,1.9587038105742942,1.3306125158226814
2008-04-08,8.39418097035636,9.141844061591168,1.9495324911996614,1.3292516410852881
2008-04-09,8.365887505736904,9.126985217067451,1.925899784967594,1.319633978335356
2008-04-10,8.47028298299719,9.199088277081255,1.9390354820037057,1.321479163767224
2008-04-11,8.330683943148701,9.021628743402376,1.9041489617136342,1.2958308895162747
2008-04-14,8.344377731044307,9.021737341237255,1.8966691533100817,1.2914589422165683
2008-04-15,8.398647129723338,9.086099261584234,1.9058763311919598,1.2944710502945849
2008-04-16,8.572907923823715,9.267180067486754,1.9548371289118651,1.3295424138947995
2008-04-17,8.533856972852744,9.238111287332277,1.9530373110517119,1.3314862839732007
2008-04-18,8.724729011814013,9.482319808683481,1.985737188487511,1.3453794875108538
2008-04-21,8.612282757076734,9.364861455133518,1.9824338519596083,1.3460590964669876
2008-04-22,8.676971179134329,9.428783719984771,1.9560933364747999,1.3401328400964951
2008-04-23,8.984172729226904,9.590818587130547,1.9685339038169911,1.3379953285815605
2008-04-24,9.07691769002752,9.600312253917945,1.9869120864527048,1.3438245571306455
2008-04-25,9.887792136826793,10.136019414703952,2.006174477191332,1.3562604794189197
2008-04-28,9.889839391306365,10.243806447834906,2.0087083632538065,1.3565513557800015
2008-04-29,9.760522385937113,10.10110715457616,2.0028310958511577,1.3512083018536574
2008-04-30,9.77322720063513,10.247422872560739,1.9948461718717458,1.3432412511349268
2008-05-01,9.972082745682727,10.427548553434313,2.034216352060009,1.3710272440039515
2008-05-02,9.889757077799427,10.424506137625446,2.0352540141711732,1.374817024375213
2008-05-05,9.885975132194707,10.44038146159084,2.0269407190231092,1.368210744842305
2008-05-06,9.932707961942105,10.538084561270498,2.0405314944631647,1.380062843377009
2008-05-07,9.859007518519682,10.457948681945481,2.0068731160928635,1.3554831177803863
2008-05-08,10.012070759211484,10.603479768949011,2.0138595319080026,1.3519853528374806
2008-05-09,9.95933773380971,10.550488627141728,2.0062079795354477,1.3494593158306345
2008-05-12,9.914032998523831,10.523301394551854,2.0357599935351827,1.3646150201138587
2008-05-13,10.010037405833838,10.607895987190947,2.037932080411963,1.364809800617666
2008-05-14,10.103254176812504,10.675823529698533,2.0491283164754788,1.367627645949727
2008-05-15,10.185490998217796,10.801162785131163,2.0715503279307095,1.38472649545036
2008-05-16,10.228441056239742,10.852708518953051,2.0705853809505625,1.3859894104022126
2008-05-19,10.144189004389245,10.748497662730209,2.0656381214636803,1.3897780517062004
2008-05-20,10.09417037029836,10.73010018426053,2.047312980393799,1.378508223651512
2008-05-21,10.154403284565177,10.80419013229006,2.0142866589530515,1.3551915165583122
2008-05-22,10.233606807074695,10.814454385917914,2.0223270141432232,1.3553856757526976
2008-05-23,10.343026471571179,10.865396481216028,1.9982028223573236,1.3372184847008788
2008-05-27,10.410516677690033,10.858833958512937,2.018350138594559,1.3471278522244552
2008-05-28,10.54452778917747,11.00158157182584,2.0308932335982735,1.3533456062654516
2008-05-29,10.562647077136967,10.919078934578557,2.045630003719358,1.3601465627505966
2008-05-30,10.728671559947617,11.08350671867033,2.0519781283027805,1.3635471963205246
2008-06-02,10.850456636393929,11.205135508352356,2.028354880869788,1.3494593158306345
2008-06-03,10.786285788321747,11.124648606470307,2.0237280690794694,1.3415902248974443
2008-06-04,10.737444034829622,11.096376550573021,2.0296324541236235,1.3409097875287477
2008-06-05,10.922230058287374,11.229541621025177,2.066999881450966,1.3677243631164235
2008-06-06,10.830109122766823,11.164695483462792,2.0024893994201256,1.3241022285954778
2008-06-09,10.805541170257547,11.119218370343004,1.995485823834009,1.3273085994194502
2008-06-10,10.73366036005988,11.043180333880997,1.9897969218867546,1.3207020092318313
2008-06-11,10.720478199683226,11.04339580835227,1.948591116291911,1.3012713854703082
2008-06-12,10.810642262803379,11.259424696865427,1.9592715310290612,1.3062265352141629
2008-06-13,11.108732987700991,11.552764325901455,1.9921594009720858,1.3227422858222178
2008-06-16,11.078099910068975,11.604181166567336,2.000974586437811,1.3235197510123218
2008-06-17,11.132276522314719,11.632056751871177,1.9840952632530464,1.3171076306737992
2008-06-18,10.980478434364286,11.531868270680576,1.9626143985862974,1.3042837006514651
2008-06-19,11.077154490032688,11.599590896615366,1.9836455853580128,1.3059350375436587
2008-06-20,10.994771556580655,11.49518084555539,1.9468438951643048,1.2847375133374435
2008-06-23,11.191256889926734,11.657930350695445,1.9314965198991298,1.2834681781882298
2008-06-24,11.096411547611746,11.52338334940625,1.9205514487458448,1.280929714992943
2008-06-25,11.335466812105166,11.717052199405972,1.9387490690471127,1.2869831326918117
2008-06-26,11.127292977646938,11.55258278751625,1.883002176703754,1.2520282646082281
2008-06-27,11.088665787494023,11.500108999582615,1.8743885723635614,1.2451932396564418
2008-06-30,10.969310900000325,11.413371607274554,1.8676063941817012,1.2495873469922008
2008-07-01,10.850035236992756,11.356885907960718,1.8710869320581602,1.2534927944675307
2008-07-02,10.826954213142603,11.298080109946003,1.835654892754675,1.2320123673711498
2008-07-03,10.768295273904032,11.231223006825342,1.829730717699717,1.2332818060719337
2008-07-07,10.573164763852217,11.131717674831458,1.8143478361591416,1.2206858966074858
2008-07-08,10.657509040238235,11.183438529089685,1.8634099527451573,1.2423618290686664
2008-07-09,10.516029736274286,11.07831065402189,1.820567890571979,1.2184401737015471
2008-07-10,10.694511301601727,11.228330491865632,1.8236498313200713,1.223419761616002
2008-07-11,10.566215508320699,11.192813474370954,1.8075812494043446,1.2091643346853038
2008-07-14,10.469231552717657,11.162056946693008,1.7886501343479178,1.198229288857521
2008-07-15,10.394490292121779,11.008877246541372,1.778251348868791,1.1813372318428548
2008-07-16,10.575830680206272,11.148033157232717,1.8416796763910688,1.2103364349099694
2008-07-17,10.62622210037751,11.214538251545818,1.875502826177743,1.2224431667561364
2008-07-18,10.573737186432652,11.093930901572483,1.8704087353551215,1.2300596954092702
2008-07-21,10.489631202410756,11.100850571743736,1.8672221044299782,1.230742928670366
2008-07-22,10.613360534569207,11.136741576859416,1.9084089254851668,1.2447056153117164
2008-07-23,10.563652248626406,11.043703042498944,1.920321740800212,1.251442576926392
2008-07-24,10.343134864845007,10.801910851207557,1.8651162676758177,1.2254702898118524
2008-07-25,10.333363681862172,10.830604201783338,1.8734245064055195,1.225177445970934
2008-07-28,10.251873701582124,10.749289406667064,1.8421075590064016,1.2072116627234242
2008-07-29,10.34079992914538,10.84492800091303,1.893051692257107,1.2329888586794455
2008-07-30,10.469420033897716,11.026772709269947,1.90590043548817,1.2549576349815443
2008-07-31,10.367859068279605,10.858914317034706,1.8881863513935697,1.2383587324625074
2008-08-01,10.243837527641727,10.769514353451834,1.8776455302970405,1.23181675845478
2008-08-04,10.059157162553046,10.549024412740932,1.8620161561760937,1.2203931563181383
2008-08-05,10.204131964093394,10.611907227783545,1.9144707733383743,1.2532971855511608
2008-08-06,10.238831186907637,10.658593721793572,1.9254943202974482,1.2588631860084443
2008-08-07,9.869190863694275,10.415473916176769,1.8960441700506623,1.2401165203690092
2008-08-08,10.008691486934454,10.458008000917669,1.9464881207666334,1.2631593335586626
2008-08-11,10.016736243730035,10.468140072813519,1.9698509485780165,1.2762426602646952
2008-08-12,10.011748114492137,10.396975874106033,1.94587489776027,1.2629639317454329
2008-08-13,10.141237926422106,10.57737902843946,1.9391245296003237,1.2553479208501508
2008-08-14,10.296679787990326,10.671546333940809,1.9598165484260541,1.2648187474733423
2008-08-15,10.171946814356554,10.47228432193343,1.9683017093672,1.2709703320608925
2008-08-18,10.299360833195516,10.593036939841634,1.9395795939997722,1.2535906507015007
2008-08-19,10.235326829375785,10.548658054838524,1.912206884987426,1.2399208079010686
2008-08-20,10.22461827926226,10.586622655099973,1.9177739230223847,1.2456818995168708
2008-08-21,10.337787164788931,10.691600718980975,1.9161097996752907,1.2478297661888391
2008-08-22,10.335142214668213,10.686034935944377,1.9430991046245185,1.265893095015608
2008-08-25,10.102120084849101,10.506634288206737,1.9024258303765402,1.240213755293557
2008-08-26,10.009606009998853,10.412973549299855,1.9061906323768294,1.243826462479539
2008-08-27,10.097135971009509,10.485611398963023,1.9244430270578106,1.2559339191866985
2008-08-28,10.216718746697055,10.618887620619772,1.9579213880280768,1.2711654232194107
2008-08-29,10.149509268287833,10.515980883285405,1.9358400238559603,1.25749599462526
2008-09-02,9.92646027762968,10.263718515907652,1.9339742921489815,1.2496849961230299
2008-09-03,9.771348543345598,10.106191898724141,1.9270080951758402,1.2486109592354753
2008-09-04,9.5070345697526,9.84853412662535,1.8699905937861097,1.2110197717226348
2008-09-05,9.44405973359291,9.81760010675258,1.8774130712403116,1.2148277771702758
2008-09-08,9.49164004295505,9.868869781476528,1.9140442780811768,1.2399208079010682
2008-09-09,9.283639338911595,9.538315382267697,1.8493564123603294,1.2031109169864345
2008-09-10,9.307142370382861,9.570344794327298,1.8616512422735643,1.2079930628732003
2008-09-11,9.339312823093938,9.591435578050538,1.8834273954165937,1.2254702898118515
2008-09-12,9.450491981540507,9.753715170313697,1.8945451352140548,1.231133732296824
2008-09-15,9.327401570553018,9.642180299599405,1.8181886030889647,1.172549638480758
2008-09-16,9.339694955712286,9.676632326826988,1.8484876305795526,1.1921753534008
2008-09-17,9.24368370949153,9.699928473320963,1.7640315402138482,1.1385712617054702
2008-09-18,9.612929805393254,9.996047947136905,1.8505777981842584,1.172354857976951
2008-09-19,9.803787741578867,10.20190036619921,1.9239026372529122,1.2189131972748548
2008-09-22,9.536916506704257,10.046794666287688,1.8429111941001384,1.1913177392952536
2008-09-23,9.320380981977126,9.811379608694306,1.8182913788279085,1.1642136335169102
2008-09-24,9.227167812223247,9.743878934713054,1.8094885151452955,1.1679453214572115
2008-09-25,9.333112881540007,9.770911091015941,1.8370785342426477,1.1862115078102744
2008-09-26,9.335259991845135,9.68827160559196,1.8380897004585532,1.1868003020392213
2008-09-29,8.526181528043171,8.966380715611578,1.6949181580644288,1.0938008438210371
2008-09-30,8.937323756977005,9.404403575716634,1.7723397552903382,1.1390731761669026
2008-10-01,8.662788308531244,9.16094267308852,1.7580014896029432,1.1397601372845307
2008-10-02,7.944731625525905,8.461801611003223,1.6694606501900369,1.098416758620462
2008-10-03,7.729999576136406,8.229343690755856,1.6392302632445694,1.083587448886946
2008-10-06,7.243502852409781,8.009745533956314,1.572678434141452,1.0283964293761731
2008-10-07,6.514729198054041,7.475591157499528,1.4865130998817693,0.9823387619208577
2008-10-08,6.603841011954991,7.686729499022234,1.467611753434113,0.9575914898834267
2008-10-09,6.14060806119804,7.238523665415384,1.365018363156081,0.8907138472473515
2008-10-10,6.469068959214081,7.465910093436551,1.365595729860189,0.869109158266564
2008-10-13,7.334168756016155,8.237795994375611,1.5198299979677403,0.9953019688052974
2008-10-14,7.202700483176963,8.1412501276277,1.5047987751718468,0.9805711366151735
2008-10-15,6.4820964433156,7.417169292530865,1.3646596681317846,0.8840365313371912
2008-10-16,6.739891382420227,7.600148933408271,1.420018760679794,0.9208626798483681
2008-10-17,6.941073447665765,7.705487243011817,1.4163774479121527,0.9153631594992419
2008-10-20,7.196214497025993,7.9886663654240975,1.476036823244208,0.9703579487842224
2008-10-21,6.687980260212214,7.512365710269075,1.4297537109374316,0.9413878437083729
2008-10-22,6.5449708296774824,7.259562197126395,1.3482423425600438,0.8901250530184046
2008-10-23,6.3324826410089035,7.001428380481585,1.3297933226736085,0.9004364077380366
2008-10-24,5.938853759761608,6.742229244539744,1.282364763859261,0.8547712525100906
2008-10-27,5.748774584646524,6.551919052996709,1.237029149027254,0.8244261896832819
2008-10-28,6.369919642727219,7.095946743788122,1.3570100866656023,0.9207648236143977
2008-10-29,6.849391057774956,7.516089479110781,1.365228023076741,0.9140865757401043
2008-10-30,7.093894364973441,7.6496843617985215,1.413288088031351,0.9457084294291911
2008-10-31,7.351306240924064,7.7437588048346955,1.446353280761829,0.950913552663844
2008-11-03,7.1475413291175,7.5814358229104375,1.4498226631330295,0.9536634681657626
2008-11-04,7.304434211307849,7.833484939496965,1.5047830248305216,0.9860706569642994
2008-11-05,6.9576203139426775,7.552333795117997,1.4243503028751183,0.9446284901021273
2008-11-06,6.517675167087909,7.112226254430811,1.3491413839491795,0.8922853458788137
2008-11-07,6.771703491848773,7.46901435865377,1.3860679296384495,0.9217469067074915
2008-11-10,6.675576742374508,7.3999341802288585,1.3544485601377432,0.9096675124758938
2008-11-11,6.568816580045557,7.29537946395545,1.3179128726467906,0.8815811165013161
2008-11-12,5.981320088014363,6.772240237202706,1.2427870320075893,0.8427903875976703
2008-11-13,6.625627466984276,7.272745452478077,1.331568014067345,0.8953298655983464
2008-11-14,6.31754073888185,7.08581687810387,1.2685452136731104,0.8506468452392792
2008-11-17,6.133640507112419,6.954935170191657,1.2366901450718895,0.8393534592023387
2008-11-18,6.04621615353629,6.888380466277452,1.2344640110501095,0.8551644378226673
2008-11-19,5.576651347188248,6.472051757685287,1.1427861837860398,0.8003664482971157
2008-11-20,5.019800295496027,5.985558898537503,1.0649376928881042,0.7409522850932134
2008-11-21,5.326428053765044,6.423198423671587,1.1296894146508263,0.7809215861946708
2008-11-24,5.9410626402711815,6.998546211434045,1.2259144802706357,0.8350323039478834
2008-11-25,6.047805610166927,7.095608256261353,1.245393270767683,0.8412190442935634
2008-11-26,6.462521029040051,7.484596908907903,1.3053635049621428,0.8737243482049962
2008-11-28,6.67197811061641,7.675647290963,1.3187495360754558,0.8847232853516783
2008-12-01,6.085713089626181,7.049720462190419,1.1883780018033387,0.8063567513138629
2008-12-02,6.281853547375686,7.207082781964723,1.2400351814278017,0.8373891376887957
2008-12-03,6.400750953016366,7.259609006762885,1.2768542410484838,0.857521064460439
2008-12-04,6.236205345526841,7.081616885410211,1.2435141435442174,0.8376841043369061
2008-12-05,6.813888153108289,7.587544418813419,1.306106544401153,0.8635118334592526
2008-12-08,7.107817859451359,7.931195253304144,1.3633647753036064,0.8936602000782027
2008-12-09,7.248403256705464,7.98773692347474,1.3325812876532317,0.87892978209436
2008-12-10,7.4935601883276775,8.264513843693377,1.3588941495166278,0.8849204475416033
2008-12-11,7.293600025298842,8.107606584668583,1.3050637255176607,0.8636098967963634
2008-12-12,7.430951743356188,8.282021565324268,1.3301838648201367,0.8739209926370696
2008-12-15,7.21208772526346,8.091808167685118,1.3036244605972758,0.8617440010504276
